studied_credits,num_of_prev_attempts,highest_education,avg_score,total_assessments,target
60,0,0,85.33333333333333,3.0,1
60,0,1,81.7,10.0,1
60,0,1,80.0909090909091,11.0,0
60,0,2,65.125,8.0,1
60,0,2,0.0,0.0,1
60,0,3,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,83.33333333333333,9.0,0
60,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
60,0,0,73.2,10.0,0
90,0,0,78.55555555555556,9.0,0
60,0,0,62.0,1.0,1
60,0,2,90.0,11.0,0
120,0,2,0.0,0.0,1
120,0,2,82.0,11.0,0
60,0,0,85.33333333333333,3.0,1
60,0,1,0.0,0.0,1
90,0,0,64.0,1.0,1
60,0,0,82.27272727272727,11.0,0
60,0,0,86.45454545454545,11.0,0
120,0,0,0.0,0.0,1
120,0,1,86.36363636363636,11.0,0
60,0,2,0.0,0.0,1
120,0,0,79.18181818181819,11.0,0
120,0,0,0.0,0.0,1
60,0,0,68.81818181818181,11.0,1
60,0,2,80.44444444444444,9.0,1
120,0,2,59.09090909090909,11.0,1
120,0,2,0.0,0.0,1
60,0,2,70.42857142857143,7.0,1
60,0,0,84.125,8.0,1
60,0,2,0.0,0.0,1
60,0,2,70.0,1.0,1
60,0,0,74.9090909090909,11.0,0
60,0,0,89.0909090909091,11.0,0
60,0,0,67.33333333333333,3.0,1
60,0,0,87.8,10.0,0
60,0,2,69.0,1.0,1
60,0,2,0.0,0.0,1
120,0,1,72.54545454545455,11.0,0
120,0,2,66.45454545454545,11.0,0
60,0,0,74.85714285714286,7.0,1
60,0,0,87.9090909090909,11.0,0
60,0,0,56.72727272727273,11.0,1
60,0,2,84.0,8.0,1
60,0,2,69.1,10.0,0
60,0,3,0.0,0.0,1
60,0,2,57.66666666666666,6.0,0
120,0,2,0.0,0.0,1
120,0,2,65.83333333333333,6.0,1
60,0,2,80.625,8.0,0
120,0,0,0.0,0.0,1
60,0,0,94.1818181818182,11.0,0
60,0,1,70.81818181818181,11.0,0
60,0,2,72.33333333333333,3.0,1
60,0,0,64.45454545454545,11.0,0
60,0,0,78.45454545454545,11.0,1
60,0,2,79.5,10.0,0
60,0,2,51.25,4.0,1
120,0,0,0.0,0.0,1
120,0,0,70.8,10.0,0
120,0,1,80.27272727272727,11.0,0
60,0,0,71.11111111111111,9.0,0
60,0,0,90.0,11.0,0
60,0,2,86.7,10.0,0
120,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,83.25,8.0,0
120,0,1,0.0,0.0,1
60,0,2,52.0,1.0,1
60,0,2,95.27272727272728,11.0,0
120,0,2,0.0,0.0,1
60,0,2,71.1,10.0,0
120,0,2,0.0,0.0,1
60,0,0,68.375,8.0,1
120,0,0,0.0,0.0,1
90,0,0,63.0,1.0,1
60,0,2,0.0,0.0,1
60,0,0,76.5,2.0,1
180,0,0,0.0,0.0,1
90,0,2,68.36363636363636,11.0,0
60,0,1,74.0,3.0,1
60,0,0,67.33333333333333,3.0,1
60,0,0,86.88888888888889,9.0,0
60,0,2,82.81818181818181,11.0,0
60,0,2,0.0,0.0,1
60,0,2,80.25,4.0,1
60,0,2,0.0,0.0,1
60,0,0,43.0,1.0,1
60,0,2,71.0,5.0,1
60,0,2,0.0,0.0,1
60,0,0,85.14285714285714,7.0,1
60,0,2,79.63636363636364,11.0,0
60,0,0,0.0,0.0,1
60,0,0,78.2,5.0,1
60,0,0,74.18181818181819,11.0,0
60,0,0,82.66666666666667,3.0,1
120,0,0,0.0,0.0,1
60,0,2,72.27272727272727,11.0,0
60,0,0,80.0,6.0,0
60,0,2,85.45454545454545,11.0,0
60,0,2,88.36363636363636,11.0,0
60,0,2,0.0,0.0,1
60,0,0,81.2,10.0,0
60,0,1,72.16666666666667,6.0,1
60,0,0,87.4,10.0,0
60,0,0,70.45454545454545,11.0,1
60,0,2,60.333333333333336,9.0,0
60,0,2,0.0,0.0,1
60,0,1,49.333333333333336,6.0,1
60,0,0,91.5,10.0,0
60,0,2,0.0,0.0,1
60,0,2,68.5,2.0,1
60,0,2,66.5,10.0,0
60,0,2,82.2,10.0,0
60,0,0,75.75,4.0,1
60,0,1,50.0,2.0,1
60,0,2,0.0,0.0,1
60,0,2,78.88888888888889,9.0,0
60,0,0,79.72727272727273,11.0,0
60,0,0,88.0,11.0,0
120,0,2,0.0,0.0,1
60,0,0,86.8,10.0,0
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,1,76.27272727272727,11.0,0
60,0,2,82.5,2.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
120,0,2,63.1,10.0,1
60,0,1,83.4,10.0,0
60,0,2,0.0,0.0,1
120,0,2,66.85714285714286,7.0,1
60,0,0,72.9090909090909,11.0,0
60,0,3,87.63636363636364,11.0,0
60,0,2,0.0,0.0,1
60,0,0,63.0,1.0,1
60,0,2,84.83333333333333,6.0,1
120,0,0,72.33333333333333,3.0,1
60,0,0,88.45454545454545,11.0,0
60,0,2,82.72727272727273,11.0,0
60,0,2,87.2,10.0,0
60,0,0,85.3,10.0,0
60,0,2,90.45454545454544,11.0,0
60,0,2,80.63636363636364,11.0,0
60,0,2,80.6,10.0,0
120,0,0,70.45454545454545,11.0,0
60,0,2,71.875,8.0,1
60,0,2,0.0,0.0,1
60,0,0,69.0909090909091,11.0,0
60,0,0,83.27272727272727,11.0,0
60,0,2,93.0,6.0,1
60,0,2,71.0,3.0,1
60,0,2,42.0,3.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,88.54545454545455,11.0,0
60,0,2,0.0,0.0,1
60,0,2,87.5,8.0,0
60,0,0,0.0,0.0,1
60,0,0,82.36363636363636,11.0,0
60,0,0,80.63636363636364,11.0,0
60,0,0,0.0,0.0,1
60,0,2,76.66666666666667,3.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,91.63636363636364,11.0,0
60,0,0,73.28571428571429,7.0,0
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,49.375,8.0,1
60,0,0,61.36363636363637,11.0,0
60,0,0,80.4,10.0,0
60,0,2,82.54545454545455,11.0,0
60,0,0,59.72727272727273,11.0,1
60,0,2,86.42857142857143,7.0,0
60,0,3,0.0,0.0,1
120,0,0,78.0909090909091,11.0,0
120,0,0,84.8,10.0,0
60,0,2,72.22222222222223,9.0,1
60,0,2,81.63636363636364,11.0,0
60,0,0,87.63636363636364,11.0,0
60,0,2,0.0,0.0,1
60,0,0,88.5,8.0,0
90,0,1,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,94.4,10.0,0
160,0,2,0.0,0.0,1
60,0,0,83.22222222222223,9.0,0
60,0,2,0.0,0.0,1
60,0,1,60.0,1.0,1
60,0,0,83.0,11.0,0
60,0,0,80.45454545454545,11.0,0
120,0,0,87.72727272727273,11.0,1
60,0,2,31.4,5.0,1
120,0,0,82.9090909090909,11.0,0
60,0,0,0.0,0.0,1
60,0,0,89.81818181818181,11.0,0
60,0,3,70.5,10.0,0
60,0,2,82.5,2.0,1
120,0,0,89.72727272727273,11.0,0
60,0,0,58.42857142857143,7.0,0
120,0,2,0.0,0.0,1
60,0,2,64.66666666666667,3.0,1
60,0,0,79.55555555555556,9.0,0
60,0,0,0.0,0.0,1
60,0,2,68.45454545454545,11.0,0
60,0,0,58.54545454545455,11.0,1
60,0,0,84.0,11.0,0
60,0,0,84.3,10.0,1
60,0,0,0.0,0.0,1
60,0,1,67.63636363636364,11.0,0
60,0,1,87.9090909090909,11.0,0
60,0,0,81.0,11.0,0
60,0,0,76.81818181818181,11.0,0
60,0,0,75.6,5.0,1
60,0,2,86.81818181818181,11.0,0
60,0,0,77.72727272727273,11.0,1
60,0,2,85.27272727272727,11.0,0
60,0,0,0.0,0.0,1
60,0,2,85.54545454545455,11.0,0
60,0,0,48.0,1.0,1
120,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,82.55555555555556,9.0,1
60,0,1,81.5,10.0,0
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
120,0,1,67.6,5.0,1
60,0,0,81.27272727272727,11.0,0
60,0,2,74.0,5.0,1
60,0,0,77.5,8.0,1
60,0,2,80.45454545454545,11.0,0
60,0,2,74.0,1.0,1
120,0,1,90.36363636363636,11.0,0
120,0,3,79.0,5.0,1
60,0,0,92.63636363636364,11.0,0
60,0,2,74.3,10.0,0
60,0,0,58.333333333333336,3.0,1
60,0,0,86.3,10.0,0
60,0,1,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,80.0,3.0,1
60,0,3,0.0,0.0,1
120,0,2,56.0,1.0,1
60,0,2,86.81818181818181,11.0,0
60,0,2,68.0,11.0,0
60,0,2,57.0,1.0,1
60,0,1,70.2,10.0,1
60,0,1,80.55555555555556,9.0,0
150,0,2,54.63636363636363,11.0,1
60,0,1,81.3,10.0,0
60,0,0,81.0,3.0,1
60,0,0,68.375,8.0,1
60,0,0,77.9090909090909,11.0,0
60,0,0,64.0,1.0,1
60,0,2,71.71428571428571,7.0,1
60,0,0,77.81818181818181,11.0,1
60,0,2,59.0,1.0,1
60,0,2,60.18181818181818,11.0,0
60,0,0,89.2,10.0,0
60,0,1,0.0,0.0,1
60,0,2,67.0,5.0,1
60,0,0,73.0,2.0,1
60,0,2,82.0,1.0,1
60,0,0,0.0,0.0,1
60,0,2,75.1,10.0,1
60,0,2,91.0,10.0,0
60,0,1,0.0,0.0,1
60,0,0,85.8,10.0,0
60,0,0,0.0,0.0,1
60,0,0,68.72727272727273,11.0,1
60,0,1,0.0,0.0,1
60,0,0,84.63636363636364,11.0,0
60,0,1,0.0,0.0,1
90,0,0,78.0,9.0,1
60,0,2,76.9,10.0,0
60,0,0,54.0,4.0,1
60,0,2,79.54545454545455,11.0,0
60,0,0,89.0,11.0,0
60,0,2,68.6,10.0,1
120,0,0,0.0,0.0,1
60,0,1,76.0,5.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,82.27272727272727,11.0,0
120,0,1,75.85714285714286,7.0,0
120,0,2,74.0,11.0,0
120,0,2,0.0,0.0,1
60,0,2,89.8,10.0,0
60,0,2,87.4,10.0,0
60,0,2,72.66666666666667,9.0,1
60,0,2,0.0,0.0,1
60,0,2,87.5,4.0,1
60,0,2,0.0,0.0,1
60,0,2,77.45454545454545,11.0,1
60,0,3,83.0909090909091,11.0,0
60,0,0,78.1,10.0,0
60,0,2,0.0,0.0,1
60,0,2,73.66666666666667,9.0,1
60,0,0,84.9,10.0,0
60,0,1,87.72727272727273,11.0,0
60,0,2,80.54545454545455,11.0,0
120,0,0,86.6,10.0,0
60,0,0,80.45454545454545,11.0,0
60,0,2,61.0,3.0,1
60,0,0,40.0,1.0,1
60,0,0,64.77777777777777,9.0,1
60,0,0,81.66666666666667,9.0,0
60,0,0,56.0,10.0,1
120,0,0,91.36363636363636,11.0,0
60,0,2,90.6,10.0,0
60,0,2,76.18181818181819,11.0,0
60,0,2,67.0,10.0,0
60,0,0,75.36363636363636,11.0,0
60,0,2,71.54545454545455,11.0,1
60,0,0,83.55555555555556,9.0,0
60,0,2,81.0,3.0,1
60,0,2,83.6,10.0,0
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,79.22222222222223,9.0,0
60,0,2,0.0,0.0,1
120,0,0,54.0,2.0,1
60,0,1,74.66666666666667,3.0,1
60,0,0,75.81818181818181,11.0,0
60,0,0,0.0,0.0,1
120,0,0,81.36363636363636,11.0,1
60,0,2,94.0909090909091,11.0,0
60,0,3,85.0,11.0,0
60,0,2,67.75,8.0,1
120,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,81.72727272727273,11.0,0
60,0,0,73.66666666666667,9.0,1
120,0,0,82.75,4.0,1
60,0,3,79.18181818181819,11.0,0
60,0,2,83.75,4.0,1
60,0,2,91.8181818181818,11.0,0
60,0,2,88.0,1.0,1
60,0,0,71.0,1.0,1
60,0,2,64.45454545454545,11.0,0
120,0,1,72.54545454545455,11.0,0
60,0,0,80.36363636363636,11.0,0
60,0,2,0.0,0.0,1
60,0,2,62.81818181818182,11.0,0
60,0,0,56.833333333333336,6.0,1
120,0,0,83.83333333333333,6.0,1
60,0,0,80.75,4.0,1
60,0,2,77.45454545454545,11.0,0
60,0,0,83.25,8.0,1
120,0,1,92.3,10.0,0
60,0,0,92.8181818181818,11.0,0
60,0,0,92.0,11.0,0
60,0,2,92.1818181818182,11.0,0
60,0,0,81.5,10.0,0
60,0,2,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,0,88.72727272727273,11.0,0
60,0,2,86.5,4.0,1
60,0,0,81.22222222222223,9.0,1
60,0,0,80.0,1.0,1
60,0,2,69.66666666666667,3.0,1
60,0,0,84.1,10.0,0
60,0,0,74.44444444444444,9.0,0
60,0,2,66.0,5.0,1
60,0,0,80.1,10.0,0
60,0,2,57.0,1.0,1
60,0,2,93.54545454545456,11.0,0
120,0,0,87.5,2.0,1
120,0,0,77.66666666666667,3.0,1
60,0,2,59.0,1.0,1
60,0,2,86.63636363636364,11.0,0
120,0,0,1.0,1.0,1
120,0,0,76.6,5.0,1
60,0,2,44.333333333333336,9.0,0
60,0,2,70.0909090909091,11.0,1
120,0,0,70.36363636363636,11.0,0
60,0,0,71.45454545454545,11.0,1
60,0,0,77.22222222222223,9.0,0
60,0,0,79.18181818181819,11.0,0
60,0,2,65.0,1.0,1
60,0,0,73.5,10.0,1
60,0,0,0.0,0.0,1
60,0,0,87.27272727272727,11.0,0
60,0,2,0.0,0.0,1
60,0,2,76.0,11.0,0
60,0,0,59.0,1.0,1
60,0,2,61.333333333333336,6.0,0
60,0,2,75.0,11.0,0
60,0,2,83.7,10.0,0
60,0,0,77.0,6.0,1
60,0,2,0.0,0.0,1
60,0,2,79.66666666666667,3.0,1
60,0,2,33.44444444444444,9.0,1
60,0,0,84.0,3.0,1
120,0,2,69.0,1.0,1
120,0,2,76.7,10.0,0
60,0,0,79.42857142857143,7.0,1
180,0,2,0.0,0.0,1
60,0,0,85.18181818181819,11.0,0
60,0,1,69.0,4.0,1
60,0,1,67.0,11.0,0
60,0,0,85.72727272727273,11.0,0
60,0,0,86.1,10.0,0
60,0,0,88.54545454545455,11.0,0
60,0,2,0.0,0.0,1
60,0,2,63.63636363636363,11.0,1
60,0,2,0.0,0.0,1
60,0,0,77.72727272727273,11.0,0
60,0,0,69.5,10.0,0
60,0,0,75.0909090909091,11.0,0
60,0,1,70.0,1.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,72.5,10.0,0
60,0,2,81.18181818181819,11.0,0
120,0,1,83.8,5.0,0
120,0,0,88.72727272727273,11.0,0
60,0,0,74.54545454545455,11.0,0
60,0,0,86.14285714285714,7.0,1
60,0,3,67.63636363636364,11.0,0
60,0,0,84.63636363636364,11.0,0
60,0,0,84.2,10.0,0
120,0,1,82.27272727272727,11.0,0
60,0,1,77.81818181818181,11.0,0
60,0,2,0.0,0.0,1
60,0,0,68.72727272727273,11.0,0
60,0,0,61.5,4.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
120,0,0,86.9,10.0,0
60,0,2,0.0,0.0,1
120,0,0,91.3,10.0,0
60,0,0,66.45454545454545,11.0,0
60,0,0,81.36363636363636,11.0,0
60,0,2,76.9,10.0,0
60,0,1,0.0,0.0,1
60,0,0,84.0,10.0,0
60,0,2,82.54545454545455,11.0,1
60,0,0,0.0,0.0,1
60,0,1,92.5,10.0,0
60,0,2,87.45454545454545,11.0,0
60,0,0,93.1818181818182,11.0,0
60,0,2,71.5,10.0,0
60,0,1,70.7,10.0,0
60,0,2,0.0,0.0,1
60,0,1,76.0,11.0,0
60,0,1,94.1,10.0,0
60,0,0,78.45454545454545,11.0,0
60,0,2,78.63636363636364,11.0,0
60,0,0,91.27272727272728,11.0,0
120,0,1,82.55555555555556,9.0,0
120,0,1,80.0909090909091,11.0,0
60,0,0,86.0,11.0,0
60,0,0,92.8,10.0,0
60,0,0,79.36363636363636,11.0,0
60,0,0,77.27272727272727,11.0,0
60,0,0,0.0,0.0,1
60,0,2,66.125,8.0,1
60,0,1,58.333333333333336,6.0,0
60,0,0,58.75,4.0,1
60,0,0,76.72727272727273,11.0,0
60,0,0,73.72727272727273,11.0,0
120,0,1,100.0,3.0,1
60,0,0,83.45454545454545,11.0,0
60,0,0,86.45454545454545,11.0,0
60,0,2,66.72727272727273,11.0,0
60,0,3,76.1,10.0,0
60,0,0,79.3,10.0,0
60,0,0,82.81818181818181,11.0,0
60,0,0,80.0,10.0,0
60,0,0,56.2,5.0,1
60,0,0,88.5,10.0,0
60,0,2,84.66666666666667,3.0,1
60,0,1,0.0,0.0,1
60,0,1,0.0,0.0,1
60,0,0,0.0,0.0,1
120,0,1,90.63636363636364,11.0,0
60,0,2,85.36363636363636,11.0,0
60,0,1,84.0909090909091,11.0,0
60,0,0,70.8,10.0,0
60,0,0,74.7,10.0,0
60,2,0,47.0,1.0,1
60,0,0,82.5,6.0,1
60,0,0,84.3,10.0,0
90,0,0,0.0,0.0,1
60,0,0,92.45454545454544,11.0,0
120,1,2,67.72727272727273,11.0,1
60,0,2,89.9,10.0,0
60,0,1,82.33333333333333,6.0,1
60,0,1,68.5,6.0,1
120,1,2,79.0,2.0,1
60,0,0,77.1,10.0,1
60,1,2,86.0909090909091,11.0,0
60,0,0,92.0909090909091,11.0,0
60,0,2,80.5,10.0,0
60,0,2,91.0,6.0,1
60,0,2,83.81818181818181,11.0,0
120,2,2,62.0,8.0,1
60,0,2,77.9090909090909,11.0,0
120,1,2,66.08333333333333,12.0,0
120,1,0,89.6,10.0,0
120,1,0,82.33333333333333,9.0,0
60,0,1,85.0,4.0,1
60,0,0,87.63636363636364,11.0,0
60,0,0,56.45454545454545,11.0,1
60,0,2,81.9,10.0,0
120,0,0,75.0,2.0,1
60,0,0,95.5,10.0,0
120,1,2,88.72727272727273,11.0,0
60,0,1,92.27272727272728,11.0,0
60,0,1,79.0909090909091,11.0,0
60,2,1,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,1,87.4,10.0,0
60,0,1,93.36363636363636,11.0,0
60,0,1,86.33333333333333,3.0,1
60,0,2,72.0,1.0,1
120,0,0,84.2,10.0,0
60,1,2,0.0,0.0,1
120,1,0,85.72727272727273,11.0,0
60,0,0,0.0,0.0,1
120,2,2,0.0,0.0,1
60,0,0,83.0909090909091,11.0,0
60,1,1,77.0909090909091,11.0,0
120,2,0,79.1,10.0,0
60,0,2,84.63636363636364,11.0,0
60,0,2,84.85714285714286,7.0,1
60,0,2,81.66666666666667,9.0,0
60,0,0,92.36363636363636,11.0,0
120,0,2,83.28571428571429,7.0,0
60,0,2,73.81818181818181,11.0,0
60,0,0,91.33333333333331,6.0,1
60,0,1,91.54545454545456,11.0,0
120,0,2,68.3,10.0,0
60,5,2,0.0,0.0,1
60,0,1,85.9090909090909,11.0,0
150,0,1,86.81818181818181,11.0,1
60,0,2,56.71428571428572,7.0,1
60,0,2,80.0,11.0,0
60,0,0,0.0,0.0,1
60,0,0,87.81818181818181,11.0,0
60,0,2,77.0,5.0,1
180,2,0,80.5,4.0,1
60,1,0,96.54545454545456,11.0,1
60,0,2,0.0,0.0,1
60,0,0,77.0909090909091,11.0,0
180,2,2,83.33333333333333,12.0,1
300,0,0,72.2,5.0,1
120,0,0,0.0,0.0,1
60,0,3,69.81818181818181,11.0,0
60,0,0,89.72727272727273,11.0,0
60,0,2,90.33333333333331,3.0,1
60,0,1,83.9,10.0,0
120,0,0,81.72727272727273,11.0,0
60,0,0,89.18181818181819,11.0,0
120,1,0,89.9090909090909,11.0,0
60,0,0,75.0,3.0,1
60,1,2,0.0,0.0,1
90,1,2,0.0,0.0,1
60,0,2,79.0,1.0,1
60,0,0,76.5,8.0,0
120,4,2,0.0,0.0,1
60,2,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,2,2,84.33333333333333,6.0,1
120,0,2,84.0,6.0,1
60,0,2,0.0,0.0,1
60,0,0,80.0,1.0,1
60,0,2,0.0,0.0,1
90,0,0,75.83333333333333,6.0,1
120,0,0,0.0,0.0,1
150,0,2,0.0,0.0,1
60,0,1,84.54545454545455,11.0,0
120,0,0,55.8,5.0,1
120,0,0,87.0,11.0,0
120,1,2,65.0,10.0,0
60,0,2,71.5,12.0,1
120,1,2,89.88888888888889,9.0,0
120,0,0,51.8,5.0,1
60,0,0,91.72727272727272,11.0,0
240,1,1,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,81.54545454545455,11.0,0
150,0,2,84.0,10.0,0
60,0,1,89.2,10.0,0
60,0,0,84.8,5.0,1
120,0,2,76.16666666666667,6.0,0
60,0,1,64.25,8.0,0
60,0,2,76.36363636363636,11.0,0
60,0,0,79.25,4.0,1
60,0,2,96.8181818181818,11.0,0
60,3,2,83.9090909090909,11.0,0
60,0,2,75.0,1.0,1
120,0,2,73.42857142857143,7.0,0
60,0,2,86.63636363636364,11.0,0
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
180,0,0,86.4,10.0,0
60,0,0,88.0909090909091,11.0,0
60,0,2,83.18181818181819,11.0,0
60,0,2,90.54545454545456,11.0,0
120,4,2,84.36363636363636,11.0,0
120,0,0,90.33333333333331,3.0,1
90,0,1,88.0,11.0,0
120,0,1,77.63636363636364,11.0,0
60,0,2,83.14285714285714,7.0,1
60,0,0,71.45454545454545,11.0,0
60,0,0,88.9,10.0,0
60,1,3,0.0,0.0,1
60,0,2,27.0,2.0,1
60,0,0,67.66666666666667,3.0,1
180,1,2,0.0,0.0,1
60,1,0,62.8,10.0,1
60,0,0,0.0,0.0,1
120,0,0,0.0,0.0,1
180,0,0,78.8,5.0,1
60,0,0,76.9090909090909,11.0,0
60,0,0,80.45454545454545,11.0,0
60,1,2,49.142857142857146,7.0,1
60,0,1,88.27272727272727,11.0,0
60,0,2,79.4,10.0,0
60,2,0,90.75,4.0,1
120,0,2,83.0,11.0,0
75,0,2,78.58333333333333,12.0,1
250,0,2,83.4,5.0,0
120,1,2,50.0,1.0,1
120,1,0,87.1,10.0,0
60,1,2,0.0,0.0,1
270,3,2,0.0,0.0,1
150,0,2,0.0,0.0,1
60,1,2,51.4,5.0,0
90,0,0,74.33333333333333,3.0,1
60,2,2,31.0,2.0,1
60,0,0,45.0,5.0,0
60,1,2,80.0,1.0,1
60,0,0,34.5,2.0,1
60,0,2,38.75,4.0,1
120,0,0,77.4,5.0,0
60,0,0,61.6,5.0,0
60,4,2,65.66666666666667,3.0,1
180,1,2,0.0,0.0,1
60,0,0,54.2,5.0,0
120,0,0,0.0,0.0,1
120,1,2,55.2,5.0,0
60,0,2,66.25,4.0,0
60,2,0,100.0,1.0,1
120,0,0,62.6,5.0,0
180,2,1,0.0,0.0,1
60,3,2,55.8,5.0,0
120,1,2,0.0,0.0,1
120,0,0,83.8,5.0,0
60,0,0,0.0,0.0,1
60,1,2,28.0,2.0,1
60,2,2,84.33333333333333,3.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,34.0,2.0,1
120,0,1,66.4,5.0,0
120,0,0,100.0,1.0,1
60,0,2,59.4,5.0,0
60,2,2,29.666666666666668,3.0,1
120,1,0,100.0,1.0,1
60,0,2,63.2,5.0,0
60,0,2,0.0,0.0,1
60,0,0,59.6,5.0,0
60,0,1,0.0,0.0,1
60,0,0,57.8,5.0,1
60,0,0,55.4,5.0,0
120,0,0,70.0,5.0,0
60,0,2,76.8,5.0,0
90,0,2,87.6,5.0,0
60,0,0,58.0,5.0,0
60,0,2,70.2,5.0,0
120,4,2,91.0,2.0,1
60,0,1,30.6,5.0,1
60,3,2,0.0,0.0,1
60,2,2,0.0,0.0,1
120,0,2,62.25,8.0,1
120,0,0,74.0,5.0,0
120,2,0,38.2,5.0,0
60,1,2,0.0,0.0,1
60,1,2,60.0,5.0,0
120,0,0,68.0,5.0,0
60,0,1,0.0,0.0,1
60,0,2,39.25,4.0,1
60,0,0,49.66666666666666,3.0,1
120,1,2,78.41666666666667,12.0,0
60,1,2,62.2,5.0,0
60,0,0,70.0,5.0,0
60,4,0,75.6875,16.0,0
120,0,2,58.8,5.0,0
120,0,2,76.6,5.0,0
60,2,2,71.25,4.0,1
120,0,0,49.6,5.0,1
60,2,0,71.6,5.0,0
60,0,0,0.0,0.0,1
180,0,2,44.6,5.0,1
270,0,2,0.0,0.0,1
60,0,2,61.2,5.0,0
120,0,1,89.8,5.0,0
60,0,0,37.5,4.0,1
60,0,0,81.33333333333333,3.0,1
60,1,2,75.66666666666667,3.0,1
60,1,2,100.0,1.0,1
60,1,2,0.0,0.0,1
60,3,2,0.0,0.0,1
60,0,2,79.4,5.0,0
120,0,0,55.6,5.0,0
60,1,0,55.8,5.0,1
90,2,2,63.8,5.0,1
60,0,1,48.0,5.0,0
60,0,2,61.0,5.0,0
120,0,1,72.4,5.0,0
60,1,0,50.0,1.0,1
60,1,2,64.0,5.0,0
60,0,2,55.0,5.0,0
60,0,2,78.0,2.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,79.4,5.0,0
60,2,0,0.0,0.0,1
60,0,2,42.0,3.0,1
60,0,2,83.0,2.0,1
60,0,0,57.4,5.0,0
60,0,0,56.4,5.0,0
60,2,0,80.18181818181819,11.0,0
60,3,0,77.75,4.0,1
60,2,3,71.14285714285714,7.0,1
60,1,1,69.33333333333333,3.0,1
60,0,0,86.0,5.0,0
60,0,2,76.0,3.0,1
60,0,0,1.0,1.0,1
60,0,2,75.0,5.0,0
240,0,1,0.0,0.0,1
90,3,0,1.0,1.0,1
60,1,2,0.0,0.0,1
120,0,1,68.0,5.0,0
60,1,0,55.6,5.0,0
60,0,1,79.6,5.0,0
60,1,2,70.33333333333333,3.0,1
90,2,2,0.0,0.0,1
60,0,1,78.4,5.0,0
180,0,0,0.0,0.0,1
60,0,2,70.33333333333333,3.0,1
120,2,2,0.0,0.0,1
60,1,0,76.25,4.0,0
60,0,0,0.0,0.0,1
60,0,0,74.25,4.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
90,0,1,0.0,0.0,1
60,3,2,71.8,5.0,1
60,2,2,74.375,8.0,0
60,0,2,46.6,5.0,0
60,2,0,86.0,2.0,1
60,1,0,74.66666666666667,12.0,0
60,1,2,78.6,5.0,0
60,0,2,0.0,0.0,1
60,0,2,71.5,2.0,1
60,0,0,68.2,5.0,0
60,0,0,60.0,5.0,1
60,2,0,90.0,5.0,0
180,0,0,87.0,3.0,0
60,0,0,0.0,0.0,1
60,0,2,57.4,5.0,0
60,1,0,55.2,5.0,0
180,0,0,61.8,5.0,0
60,0,0,100.0,1.0,1
120,0,1,80.4,5.0,0
120,1,0,0.0,0.0,1
60,0,2,91.8,5.0,0
60,0,0,23.0,2.0,1
60,0,0,56.0,5.0,0
60,1,2,71.25,8.0,0
120,0,0,75.2,5.0,0
60,0,2,1.0,1.0,1
60,0,2,71.4,5.0,0
60,0,0,85.8,5.0,0
60,1,2,57.0,5.0,0
60,0,1,73.2,5.0,0
60,0,2,63.46153846153846,13.0,0
60,1,2,67.83333333333333,6.0,0
60,0,0,76.4,5.0,0
60,0,2,77.8,5.0,0
90,0,2,100.0,1.0,1
120,0,0,61.0,5.0,0
120,0,2,1.0,1.0,1
60,0,0,63.4,5.0,0
60,0,0,55.0,5.0,0
60,1,2,76.2,5.0,0
60,1,2,0.0,0.0,1
120,1,2,66.4,5.0,0
